"X","Y","DateTime","EpochTime"
"1269.01","393.99","2017-10-08 18:42:48.036","1507502568036"
"1257.1522","409.4491","2017-10-08 18:42:48.069","1507502568069"
"1258.3175","406.296","2017-10-08 18:42:48.102","1507502568102"
"1260.4227","404.6958","2017-10-08 18:42:48.136","1507502568136"
"1254.7905","409.3878","2017-10-08 18:42:48.169","1507502568169"
"1254.1401","411.5523","2017-10-08 18:42:48.202","1507502568202"
"1261.6337","412.4226","2017-10-08 18:42:48.236","1507502568236"
"1450.9503","354.1104","2017-10-08 18:42:48.269","1507502568269"
"1621.7374","280.305","2017-10-08 18:42:48.302","1507502568302"
"1591.7014","294.4619","2017-10-08 18:42:48.335","1507502568335"
"1621.5848","278.4406","2017-10-08 18:42:48.369","1507502568369"
"1557.2321","308.8727","2017-10-08 18:42:48.402","1507502568402"
"1514.7045","325.8348","2017-10-08 18:42:48.435","1507502568435"
"1316.7407","395.4628","2017-10-08 18:42:48.469","1507502568469"
"1245.0708","433.1596","2017-10-08 18:42:48.502","1507502568502"
"1471.3065","264.1964","2017-10-08 18:42:48.535","1507502568535"
"1589.2546","189.5641","2017-10-08 18:42:48.569","1507502568569"
"1666.516","146.3553","2017-10-08 18:42:48.602","1507502568602"
"1713.2844","119.7298","2017-10-08 18:42:48.635","1507502568635"
"1900.0225","18.3625","2017-10-08 18:42:48.669","1507502568669"
"1903.2787","32.982","2017-10-08 18:42:48.702","1507502568702"
"1851.1351","64.9561","2017-10-08 18:42:48.735","1507502568735"
"1832.0325","77.3223","2017-10-08 18:42:48.768","1507502568768"
"1829.2124","82.6789","2017-10-08 18:42:48.802","1507502568802"
"1826.5868","85.4257","2017-10-08 18:42:48.835","1507502568835"
"1825.1724","86.9898","2017-10-08 18:42:48.868","1507502568868"
"1821.7527","89.2427","2017-10-08 18:42:48.902","1507502568902"
"1629.5757","93.9267","2017-10-08 18:42:48.935","1507502568935"
"394.6974","181.0888","2017-10-08 18:42:48.968","1507502568968"
"402.0142","162.5503","2017-10-08 18:42:49.002","1507502569002"
"411.436","147.6322","2017-10-08 18:42:49.035","1507502569035"
"419.333","139.9898","2017-10-08 18:42:49.068","1507502569068"
"425.2182","134.7585","2017-10-08 18:42:49.102","1507502569102"
"451.1514","116.4996","2017-10-08 18:42:49.135","1507502569135"
"411.0822","174.6119","2017-10-08 18:42:49.168","1507502569168"
"443.398","157.4384","2017-10-08 18:42:49.201","1507502569201"
"447.4907","155.9358","2017-10-08 18:42:49.235","1507502569235"
"459.458","144.2757","2017-10-08 18:42:49.268","1507502569268"
"465.0838","142.702","2017-10-08 18:42:49.301","1507502569301"
"470.5899","137.7707","2017-10-08 18:42:49.335","1507502569335"
"478.543","141.7485","2017-10-08 18:42:49.368","1507502569368"
"490.1409","144.9387","2017-10-08 18:42:49.401","1507502569401"
"506.4426","144.277","2017-10-08 18:42:49.435","1507502569435"
"521.0469","143.8613","2017-10-08 18:42:49.468","1507502569468"
"533.512","143.3981","2017-10-08 18:42:49.501","1507502569501"
"542.7474","144.0701","2017-10-08 18:42:49.535","1507502569535"
"549.9111","145.8181","2017-10-08 18:42:49.568","1507502569568"
"556.1218","147.5924","2017-10-08 18:42:49.601","1507502569601"
"561.5854","149.1972","2017-10-08 18:42:49.634","1507502569634"
"567.4384","149.4004","2017-10-08 18:42:49.668","1507502569668"
"572.5064","149.6566","2017-10-08 18:42:49.701","1507502569701"
"577.3217","149.4139","2017-10-08 18:42:49.734","1507502569734"
"581.6702","149.211","2017-10-08 18:42:49.768","1507502569768"
"620.812","144.1887","2017-10-08 18:42:49.801","1507502569801"
"621.0803","142.6769","2017-10-08 18:42:49.834","1507502569834"
"617.6198","147.1559","2017-10-08 18:42:49.868","1507502569868"
"616.9451","147.2239","2017-10-08 18:42:49.901","1507502569901"
"617.6048","145.6283","2017-10-08 18:42:49.934","1507502569934"
"616.7739","146.4469","2017-10-08 18:42:49.967","1507502569967"
"616.5383","146.2773","2017-10-08 18:42:50.001","1507502570001"
"616.0372","146.447","2017-10-08 18:42:50.034","1507502570034"
"615.4605","146.7364","2017-10-08 18:42:50.067","1507502570067"
"614.5796","147.4047","2017-10-08 18:42:50.101","1507502570101"
"614.0262","147.5253","2017-10-08 18:42:50.134","1507502570134"
"613.0468","147.3574","2017-10-08 18:42:50.167","1507502570167"
"612.3155","147.5972","2017-10-08 18:42:50.201","1507502570201"
"714.5406","973.8235","2017-10-08 18:42:50.234","1507502570234"
"707.6111","969.2424","2017-10-08 18:42:50.267","1507502570267"
"705.2484","970.6466","2017-10-08 18:42:50.300","1507502570300"
"706.6849","968.9742","2017-10-08 18:42:50.334","1507502570334"
"706.8277","970.2241","2017-10-08 18:42:50.367","1507502570367"
"709.6716","971.8323","2017-10-08 18:42:50.400","1507502570400"
"794.4023","1122.2275","2017-10-08 18:42:50.434","1507502570434"
"786.8798","1122.043","2017-10-08 18:42:50.467","1507502570467"
"787.3801","1128.7007","2017-10-08 18:42:50.500","1507502570500"
"787.5869","1127.9956","2017-10-08 18:42:50.534","1507502570534"
"787.4759","1127.7965","2017-10-08 18:42:50.567","1507502570567"
"788.6022","1125.5244","2017-10-08 18:42:50.600","1507502570600"
"791.0557","1124.697","2017-10-08 18:42:50.634","1507502570634"
"793.0276","1122.5127","2017-10-08 18:42:50.667","1507502570667"
"795.4672","1122.014","2017-10-08 18:42:50.700","1507502570700"
"797.4084","1119.7642","2017-10-08 18:42:50.733","1507502570733"
"799.2618","1117.5682","2017-10-08 18:42:50.767","1507502570767"
"804.3751","1114.8475","2017-10-08 18:42:50.800","1507502570800"
"1030.6855","1081.1404","2017-10-08 18:42:50.833","1507502570833"
"1023.8323","1097.4585","2017-10-08 18:42:50.867","1507502570867"
"1022.6038","1098.8463","2017-10-08 18:42:50.900","1507502570900"
"1021.5016","1098.8702","2017-10-08 18:42:50.933","1507502570933"
"1021.2438","1097.5127","2017-10-08 18:42:50.967","1507502570967"
"1020.2427","1097.9474","2017-10-08 18:42:51.000","1507502571000"
"1016.616","644.5157","2017-10-08 18:42:51.034","1507502571034"
"1002.5598","657.7573","2017-10-08 18:42:51.068","1507502571068"
"1000.3786","656.8163","2017-10-08 18:42:51.101","1507502571101"
"1001.6084","656.4587","2017-10-08 18:42:51.134","1507502571134"
"1001.4321","658.2084","2017-10-08 18:42:51.167","1507502571167"
"1002.1559","658.0505","2017-10-08 18:42:51.201","1507502571201"
"1035.382","478.7382","2017-10-08 18:42:51.234","1507502571234"
"1031.7141","496.3917","2017-10-08 18:42:51.267","1507502571267"
"1034.7789","499.9002","2017-10-08 18:42:51.301","1507502571301"
"1035.3665","509.5409","2017-10-08 18:42:51.334","1507502571334"
"1035.2025","513.0825","2017-10-08 18:42:51.367","1507502571367"
"1031.0023","517.1719","2017-10-08 18:42:51.401","1507502571401"
"1031.5454","512.3251","2017-10-08 18:42:51.434","1507502571434"
"1030.2273","510.9646","2017-10-08 18:42:51.467","1507502571467"
"1029.9678","507.5956","2017-10-08 18:42:51.501","1507502571501"
"1030.8754","500.8195","2017-10-08 18:42:51.534","1507502571534"
"1029.3953","493.8328","2017-10-08 18:42:51.567","1507502571567"
"1030.8827","428.1234","2017-10-08 18:42:51.600","1507502571600"
"1048.8912","422.8826","2017-10-08 18:42:51.634","1507502571634"
"1042.2794","427.1552","2017-10-08 18:42:51.667","1507502571667"
"1015.6722","436.6074","2017-10-08 18:42:51.700","1507502571700"
"903.652","480.2692","2017-10-08 18:42:51.734","1507502571734"
"835.959","505.2711","2017-10-08 18:42:51.767","1507502571767"
"567.2775","586.8885","2017-10-08 18:42:51.800","1507502571800"
"567.4769","573.1273","2017-10-08 18:42:51.834","1507502571834"
"566.8637","572.4371","2017-10-08 18:42:51.867","1507502571867"
"567.2626","573.8447","2017-10-08 18:42:51.900","1507502571900"
"574.3961","583.0383","2017-10-08 18:42:51.933","1507502571933"
"584.1033","584.9545","2017-10-08 18:42:51.967","1507502571967"
"594.4861","587.6619","2017-10-08 18:42:52.000","1507502572000"
"602.4614","589.2609","2017-10-08 18:42:52.033","1507502572033"
"608.793","590.9069","2017-10-08 18:42:52.067","1507502572067"
"614.7526","592.2514","2017-10-08 18:42:52.100","1507502572100"
"0.0","0.0","2017-10-08 18:42:52.133","1507502572133"
"0.0","0.0","2017-10-08 18:42:52.167","1507502572167"
"0.0","0.0","2017-10-08 18:42:52.200","1507502572200"
"621.9821","593.8408","2017-10-08 18:42:52.233","1507502572233"
"994.8586","730.2153","2017-10-08 18:42:52.267","1507502572267"
"994.3621","712.3771","2017-10-08 18:42:52.300","1507502572300"
"997.2998","710.6463","2017-10-08 18:42:52.333","1507502572333"
"997.4841","709.9894","2017-10-08 18:42:52.366","1507502572366"
"998.9895","711.3875","2017-10-08 18:42:52.400","1507502572400"
"1001.5915","711.2089","2017-10-08 18:42:52.433","1507502572433"
"1015.3847","735.0191","2017-10-08 18:42:52.466","1507502572466"
"1011.7755","731.652","2017-10-08 18:42:52.500","1507502572500"
"1013.2468","733.7111","2017-10-08 18:42:52.533","1507502572533"
"1013.592","734.2892","2017-10-08 18:42:52.566","1507502572566"
"1017.1069","733.991","2017-10-08 18:42:52.600","1507502572600"
"1016.7353","735.6767","2017-10-08 18:42:52.633","1507502572633"
"1015.0166","737.3386","2017-10-08 18:42:52.666","1507502572666"
"1013.7806","739.1341","2017-10-08 18:42:52.700","1507502572700"
"1012.5381","740.5413","2017-10-08 18:42:52.733","1507502572733"
"1012.1345","741.3184","2017-10-08 18:42:52.766","1507502572766"
"1011.9918","742.0394","2017-10-08 18:42:52.799","1507502572799"
"1011.4203","742.7696","2017-10-08 18:42:52.833","1507502572833"
"1011.218","743.0223","2017-10-08 18:42:52.866","1507502572866"
"1010.872","743.2441","2017-10-08 18:42:52.899","1507502572899"
"1010.8008","743.2238","2017-10-08 18:42:52.933","1507502572933"
"1011.2474","742.646","2017-10-08 18:42:52.966","1507502572966"
"1010.449","743.7448","2017-10-08 18:42:52.999","1507502572999"
"1009.6628","744.6963","2017-10-08 18:42:53.033","1507502573033"
"1008.9777","745.4901","2017-10-08 18:42:53.066","1507502573066"
"1008.2889","746.1469","2017-10-08 18:42:53.099","1507502573099"
"1007.6991","746.7006","2017-10-08 18:42:53.133","1507502573133"
"1007.1467","746.9842","2017-10-08 18:42:53.166","1507502573166"
"1006.6185","747.0867","2017-10-08 18:42:53.199","1507502573199"
"1006.1736","747.2018","2017-10-08 18:42:53.232","1507502573232"
"1006.7513","745.3567","2017-10-08 18:42:53.266","1507502573266"
"1060.824","579.308","2017-10-08 18:42:53.299","1507502573299"
"1052.9086","568.8464","2017-10-08 18:42:53.332","1507502573332"
"1053.6968","564.1263","2017-10-08 18:42:53.366","1507502573366"
"1054.0341","562.2048","2017-10-08 18:42:53.399","1507502573399"
"1053.7758","560.4132","2017-10-08 18:42:53.432","1507502573432"
"1053.025","558.0649","2017-10-08 18:42:53.466","1507502573466"
"1052.6724","563.3277","2017-10-08 18:42:53.499","1507502573499"
"1051.9266","565.796","2017-10-08 18:42:53.532","1507502573532"
"1045.1677","589.3459","2017-10-08 18:42:53.566","1507502573566"
"981.102","825.0348","2017-10-08 18:42:53.599","1507502573599"
"969.524","870.6659","2017-10-08 18:42:53.632","1507502573632"
"947.9671","959.9196","2017-10-08 18:42:53.665","1507502573665"
"935.4426","987.3916","2017-10-08 18:42:53.699","1507502573699"
"919.6106","1009.1651","2017-10-08 18:42:53.732","1507502573732"
"908.3216","1023.2836","2017-10-08 18:42:53.765","1507502573765"
"861.2732","1083.2246","2017-10-08 18:42:53.799","1507502573799"
"863.4695","1086.3938","2017-10-08 18:42:53.832","1507502573832"
"858.2623","1087.111","2017-10-08 18:42:53.865","1507502573865"
"853.4073","1086.9485","2017-10-08 18:42:53.899","1507502573899"
"847.8577","1086.9032","2017-10-08 18:42:53.932","1507502573932"
"843.0457","1086.889","2017-10-08 18:42:53.965","1507502573965"
"838.7241","1087.088","2017-10-08 18:42:53.998","1507502573998"
"835.1618","1087.3788","2017-10-08 18:42:54.032","1507502574032"
"831.9083","1087.6174","2017-10-08 18:42:54.065","1507502574065"
"830.897","1087.7909","2017-10-08 18:42:54.098","1507502574098"
"826.9028","1088.3491","2017-10-08 18:42:54.132","1507502574132"
"1012.178","1079.9104","2017-10-08 18:42:54.165","1507502574165"
"1004.3363","1079.2318","2017-10-08 18:42:54.198","1507502574198"
